Area,Year,Age,Education,ISOCode,Distribution
Micronesia (Federated States of),1985,20--64,Upper Secondary,583,21.1
Micronesia (Federated States of),1990,20--64,Upper Secondary,583,24.1
Micronesia (Federated States of),1995,20--64,Upper Secondary,583,26.3
Micronesia (Federated States of),2000,20--64,Upper Secondary,583,29.1
Micronesia (Federated States of),2005,20--64,Upper Secondary,583,31.8
Micronesia (Federated States of),2010,20--64,Upper Secondary,583,34
Micronesia (Federated States of),2015,20--64,Upper Secondary,583,38.6
Mongolia,1970,20--64,Upper Secondary,496,20.7
Mongolia,1975,20--64,Upper Secondary,496,26
Mongolia,1980,20--64,Upper Secondary,496,31.4
Mongolia,1985,20--64,Upper Secondary,496,36.9
Mongolia,1990,20--64,Upper Secondary,496,41.8
Mongolia,1995,20--64,Upper Secondary,496,45.3
Mongolia,2000,20--64,Upper Secondary,496,46
Mongolia,2005,20--64,Upper Secondary,496,45.9
Mongolia,2010,20--64,Upper Secondary,496,47.4
Mongolia,2015,20--64,Upper Secondary,496,46.6
Montenegro,1970,20--64,Upper Secondary,499,26.7
Montenegro,1975,20--64,Upper Secondary,499,32.3
Montenegro,1980,20--64,Upper Secondary,499,37.5
Montenegro,1985,20--64,Upper Secondary,499,42.3
Montenegro,1990,20--64,Upper Secondary,499,46.6
Montenegro,1995,20--64,Upper Secondary,499,51
Montenegro,2000,20--64,Upper Secondary,499,54.9
Montenegro,2005,20--64,Upper Secondary,499,58.5
Montenegro,2010,20--64,Upper Secondary,499,60.5
Montenegro,2015,20--64,Upper Secondary,499,61.9
Morocco,1970,20--64,Upper Secondary,504,0.6
Morocco,1975,20--64,Upper Secondary,504,1.1
Morocco,1980,20--64,Upper Secondary,504,1.9
Morocco,1985,20--64,Upper Secondary,504,3
Morocco,1990,20--64,Upper Secondary,504,4.3
Morocco,1995,20--64,Upper Secondary,504,5.5
Morocco,2000,20--64,Upper Secondary,504,6.4
Morocco,2005,20--64,Upper Secondary,504,7.4
Morocco,2010,20--64,Upper Secondary,504,10.1
Morocco,2015,20--64,Upper Secondary,504,12.9
Mozambique,1970,20--64,Upper Secondary,508,0.3
Mozambique,1975,20--64,Upper Secondary,508,0.6
Mozambique,1980,20--64,Upper Secondary,508,1
Mozambique,1985,20--64,Upper Secondary,508,1.4
Mozambique,1990,20--64,Upper Secondary,508,1.7
Mozambique,1995,20--64,Upper Secondary,508,2.3
Mozambique,2000,20--64,Upper Secondary,508,3
Mozambique,2005,20--64,Upper Secondary,508,3.8
Mozambique,2010,20--64,Upper Secondary,508,5.4
Mozambique,2015,20--64,Upper Secondary,508,7.1
Myanmar,1970,20--64,Upper Secondary,104,1.7
Myanmar,1975,20--64,Upper Secondary,104,2.2
Myanmar,1980,20--64,Upper Secondary,104,3.1
Myanmar,1985,20--64,Upper Secondary,104,3.9
Myanmar,1990,20--64,Upper Secondary,104,4.5
Myanmar,1995,20--64,Upper Secondary,104,5.1
Myanmar,2000,20--64,Upper Secondary,104,5.5
Myanmar,2005,20--64,Upper Secondary,104,5.8
Myanmar,2010,20--64,Upper Secondary,104,6
Myanmar,2015,20--64,Upper Secondary,104,6.9
Namibia,1970,20--64,Upper Secondary,516,3.5
Namibia,1975,20--64,Upper Secondary,516,4.3
Namibia,1980,20--64,Upper Secondary,516,5.2
Namibia,1985,20--64,Upper Secondary,516,6.4
Namibia,1990,20--64,Upper Secondary,516,8.3
Namibia,1995,20--64,Upper Secondary,516,10.4
Namibia,2000,20--64,Upper Secondary,516,12.7
Namibia,2005,20--64,Upper Secondary,516,15.1
Namibia,2010,20--64,Upper Secondary,516,17.7
Namibia,2015,20--64,Upper Secondary,516,20.2
Nepal,1970,20--64,Upper Secondary,524,2
Nepal,1975,20--64,Upper Secondary,524,2.9
Nepal,1980,20--64,Upper Secondary,524,4.3
Nepal,1985,20--64,Upper Secondary,524,6
Nepal,1990,20--64,Upper Secondary,524,8.2
Nepal,1995,20--64,Upper Secondary,524,11.5
Nepal,2000,20--64,Upper Secondary,524,14.8
Nepal,2005,20--64,Upper Secondary,524,18.8
Nepal,2010,20--64,Upper Secondary,524,23.3
Nepal,2015,20--64,Upper Secondary,524,27.2
Netherlands,1970,20--64,Upper Secondary,528,29.1
Netherlands,1975,20--64,Upper Secondary,528,31.9
Netherlands,1980,20--64,Upper Secondary,528,33.9
Netherlands,1985,20--64,Upper Secondary,528,35.8
Netherlands,1990,20--64,Upper Secondary,528,37.5
Netherlands,1995,20--64,Upper Secondary,528,38.8
Netherlands,2000,20--64,Upper Secondary,528,40
Netherlands,2005,20--64,Upper Secondary,528,41.2
Netherlands,2010,20--64,Upper Secondary,528,42.2
Netherlands,2015,20--64,Upper Secondary,528,43
New Caledonia,1970,20--64,Upper Secondary,540,12.5
New Caledonia,1975,20--64,Upper Secondary,540,14.7
New Caledonia,1980,20--64,Upper Secondary,540,17.1
New Caledonia,1985,20--64,Upper Secondary,540,19.3
New Caledonia,1990,20--64,Upper Secondary,540,21.6
New Caledonia,1995,20--64,Upper Secondary,540,24.6
New Caledonia,2000,20--64,Upper Secondary,540,27.6
New Caledonia,2005,20--64,Upper Secondary,540,31.2
New Caledonia,2010,20--64,Upper Secondary,540,34.6
New Caledonia,2015,20--64,Upper Secondary,540,38
New Zealand,1970,20--64,Upper Secondary,554,19.6
New Zealand,1975,20--64,Upper Secondary,554,22.9
New Zealand,1980,20--64,Upper Secondary,554,25.7
New Zealand,1985,20--64,Upper Secondary,554,28.5
New Zealand,1990,20--64,Upper Secondary,554,30.9
New Zealand,1995,20--64,Upper Secondary,554,32.9
New Zealand,2000,20--64,Upper Secondary,554,34.3
New Zealand,2005,20--64,Upper Secondary,554,35.7
New Zealand,2010,20--64,Upper Secondary,554,36.6
New Zealand,2015,20--64,Upper Secondary,554,37.1
Nicaragua,1970,20--64,Upper Secondary,558,3.1
Nicaragua,1975,20--64,Upper Secondary,558,3.9
Nicaragua,1980,20--64,Upper Secondary,558,5.6
Nicaragua,1985,20--64,Upper Secondary,558,7.3
Nicaragua,1990,20--64,Upper Secondary,558,8.7
Nicaragua,1995,20--64,Upper Secondary,558,9.9
Nicaragua,2000,20--64,Upper Secondary,558,11.5
Nicaragua,2005,20--64,Upper Secondary,558,13.3
Nicaragua,2010,20--64,Upper Secondary,558,15.3
Nicaragua,2015,20--64,Upper Secondary,558,17.1
Niger,1970,20--64,Upper Secondary,562,0.1
Niger,1975,20--64,Upper Secondary,562,0.2
Niger,1980,20--64,Upper Secondary,562,0.4
Niger,1985,20--64,Upper Secondary,562,0.5
Niger,1990,20--64,Upper Secondary,562,0.7
Niger,1995,20--64,Upper Secondary,562,0.7
Niger,2000,20--64,Upper Secondary,562,0.7
Niger,2005,20--64,Upper Secondary,562,0.7
Niger,2010,20--64,Upper Secondary,562,0.8
Niger,2015,20--64,Upper Secondary,562,1.3
Nigeria,1970,20--64,Upper Secondary,566,2.3
Nigeria,1975,20--64,Upper Secondary,566,2.8
Nigeria,1980,20--64,Upper Secondary,566,3.6
Nigeria,1985,20--64,Upper Secondary,566,5
Nigeria,1990,20--64,Upper Secondary,566,7
Nigeria,1995,20--64,Upper Secondary,566,9.4
Nigeria,2000,20--64,Upper Secondary,566,12
Nigeria,2005,20--64,Upper Secondary,566,15.3
Nigeria,2010,20--64,Upper Secondary,566,19
Nigeria,2015,20--64,Upper Secondary,566,22.8
Norway,1970,20--64,Upper Secondary,578,39.3
Norway,1975,20--64,Upper Secondary,578,41.9
Norway,1980,20--64,Upper Secondary,578,43.7
Norway,1985,20--64,Upper Secondary,578,44.9
Norway,1990,20--64,Upper Secondary,578,45.1
Norway,1995,20--64,Upper Secondary,578,44.7
Norway,2000,20--64,Upper Secondary,578,43.9
Norway,2005,20--64,Upper Secondary,578,42.6
Norway,2010,20--64,Upper Secondary,578,40.8
Norway,2015,20--64,Upper Secondary,578,38.4
Occupied Palestinian Territory,1970,20--64,Upper Secondary,275,6.6
Occupied Palestinian Territory,1975,20--64,Upper Secondary,275,8.8
Occupied Palestinian Territory,1980,20--64,Upper Secondary,275,10.6
Occupied Palestinian Territory,1985,20--64,Upper Secondary,275,12.9
Occupied Palestinian Territory,1990,20--64,Upper Secondary,275,15
Occupied Palestinian Territory,1995,20--64,Upper Secondary,275,16.9
Occupied Palestinian Territory,2000,20--64,Upper Secondary,275,19
Occupied Palestinian Territory,2005,20--64,Upper Secondary,275,21.1
Occupied Palestinian Territory,2010,20--64,Upper Secondary,275,23.2
Occupied Palestinian Territory,2015,20--64,Upper Secondary,275,25.2
Oman,1970,20--64,Upper Secondary,512,1.5
Oman,1975,20--64,Upper Secondary,512,2.9
Oman,1980,20--64,Upper Secondary,512,4.7
Oman,1985,20--64,Upper Secondary,512,6.3
Oman,1990,20--64,Upper Secondary,512,8.3
Oman,1995,20--64,Upper Secondary,512,10.8
Oman,2000,20--64,Upper Secondary,512,14.8
Oman,2005,20--64,Upper Secondary,512,18.5
Oman,2010,20--64,Upper Secondary,512,21.9
Oman,2015,20--64,Upper Secondary,512,23.3
Pakistan,1970,20--64,Upper Secondary,586,3.4
Pakistan,1975,20--64,Upper Secondary,586,4.1
Pakistan,1980,20--64,Upper Secondary,586,5.1
Pakistan,1985,20--64,Upper Secondary,586,6.5
Pakistan,1990,20--64,Upper Secondary,586,7.9
Pakistan,1995,20--64,Upper Secondary,586,9.5
Pakistan,2000,20--64,Upper Secondary,586,11.6
Pakistan,2005,20--64,Upper Secondary,586,14
Pakistan,2010,20--64,Upper Secondary,586,16.6
Pakistan,2015,20--64,Upper Secondary,586,19.2
Panama,1970,20--64,Upper Secondary,591,12.1
Panama,1975,20--64,Upper Secondary,591,14.3
Panama,1980,20--64,Upper Secondary,591,16.9
Panama,1985,20--64,Upper Secondary,591,19.8
Panama,1990,20--64,Upper Secondary,591,22.2
Panama,1995,20--64,Upper Secondary,591,24.2
Panama,2000,20--64,Upper Secondary,591,25.9
Panama,2005,20--64,Upper Secondary,591,27.5
Panama,2010,20--64,Upper Secondary,591,29
Panama,2015,20--64,Upper Secondary,591,30.3
Papua New Guinea,2015,20--64,Upper Secondary,598,13.4
Paraguay,1970,20--64,Upper Secondary,600,5.2
Paraguay,1975,20--64,Upper Secondary,600,6
Paraguay,1980,20--64,Upper Secondary,600,7.1
Paraguay,1985,20--64,Upper Secondary,600,8.5
Paraguay,1990,20--64,Upper Secondary,600,10
Paraguay,1995,20--64,Upper Secondary,600,11.6
Paraguay,2000,20--64,Upper Secondary,600,13.2
Paraguay,2005,20--64,Upper Secondary,600,15.6
Paraguay,2010,20--64,Upper Secondary,600,18.2
Paraguay,2015,20--64,Upper Secondary,600,20.7
Peru,1970,20--64,Upper Secondary,604,16.6
Peru,1975,20--64,Upper Secondary,604,19.6
Peru,1980,20--64,Upper Secondary,604,23
Peru,1985,20--64,Upper Secondary,604,26.3
Peru,1990,20--64,Upper Secondary,604,29.5
Peru,1995,20--64,Upper Secondary,604,32.4
Peru,2000,20--64,Upper Secondary,604,35.1
Peru,2005,20--64,Upper Secondary,604,37.4
Peru,2010,20--64,Upper Secondary,604,39.4
Peru,2015,20--64,Upper Secondary,604,41.1
Philippines,1970,20--64,Upper Secondary,608,15.5
Philippines,1975,20--64,Upper Secondary,608,18.9
Philippines,1980,20--64,Upper Secondary,608,22.9
Philippines,1985,20--64,Upper Secondary,608,27.1
Philippines,1990,20--64,Upper Secondary,608,31.3
Philippines,1995,20--64,Upper Secondary,608,35.2
Philippines,2000,20--64,Upper Secondary,608,39
Philippines,2005,20--64,Upper Secondary,608,42.1
Philippines,2010,20--64,Upper Secondary,608,44.9
Philippines,2015,20--64,Upper Secondary,608,47.8
Poland,1970,20--64,Upper Secondary,616,33.3
Poland,1975,20--64,Upper Secondary,616,38.9
Poland,1980,20--64,Upper Secondary,616,44.9
Poland,1985,20--64,Upper Secondary,616,50.3
Poland,1990,20--64,Upper Secondary,616,54.9
Poland,1995,20--64,Upper Secondary,616,58.9
Poland,2000,20--64,Upper Secondary,616,61.5
Poland,2005,20--64,Upper Secondary,616,62.5
Poland,2010,20--64,Upper Secondary,616,61.6
Poland,2015,20--64,Upper Secondary,616,60.4
Portugal,1970,20--64,Upper Secondary,620,3.5
Portugal,1975,20--64,Upper Secondary,620,4.7
Portugal,1980,20--64,Upper Secondary,620,6.1
Portugal,1985,20--64,Upper Secondary,620,7.6
Portugal,1990,20--64,Upper Secondary,620,9.5
Portugal,1995,20--64,Upper Secondary,620,12.3
Portugal,2000,20--64,Upper Secondary,620,15.4
Portugal,2005,20--64,Upper Secondary,620,18.1
Portugal,2010,20--64,Upper Secondary,620,20
Portugal,2015,20--64,Upper Secondary,620,22.3
Puerto Rico,1970,20--64,Upper Secondary,630,24.8
Puerto Rico,1975,20--64,Upper Secondary,630,30.8
Puerto Rico,1980,20--64,Upper Secondary,630,35
Puerto Rico,1985,20--64,Upper Secondary,630,39.1
Puerto Rico,1990,20--64,Upper Secondary,630,42.1
Puerto Rico,1995,20--64,Upper Secondary,630,43.8
Puerto Rico,2000,20--64,Upper Secondary,630,45.1
Puerto Rico,2005,20--64,Upper Secondary,630,46.2
Puerto Rico,2010,20--64,Upper Secondary,630,46.8
Puerto Rico,2015,20--64,Upper Secondary,630,46.2
Qatar,1970,20--64,Upper Secondary,634,10.1
Qatar,1975,20--64,Upper Secondary,634,12.1
Qatar,1980,20--64,Upper Secondary,634,14.1
Qatar,1985,20--64,Upper Secondary,634,15.8
Qatar,1990,20--64,Upper Secondary,634,16.2
Qatar,1995,20--64,Upper Secondary,634,17.9
Qatar,2000,20--64,Upper Secondary,634,18.7
Qatar,2005,20--64,Upper Secondary,634,20.4
Qatar,2010,20--64,Upper Secondary,634,21.9
Qatar,2015,20--64,Upper Secondary,634,24.3
Republic of Korea,1970,20--64,Upper Secondary,410,15
Republic of Korea,1975,20--64,Upper Secondary,410,20.5
Republic of Korea,1980,20--64,Upper Secondary,410,27.6
Republic of Korea,1985,20--64,Upper Secondary,410,34.2
Republic of Korea,1990,20--64,Upper Secondary,410,39
Republic of Korea,1995,20--64,Upper Secondary,410,42.4
Republic of Korea,2000,20--64,Upper Secondary,410,45
Republic of Korea,2005,20--64,Upper Secondary,410,45.4
Republic of Korea,2010,20--64,Upper Secondary,410,45
Republic of Korea,2015,20--64,Upper Secondary,410,43.2
Republic of Moldova,1970,20--64,Upper Secondary,498,10.6
Republic of Moldova,1975,20--64,Upper Secondary,498,16.2
Republic of Moldova,1980,20--64,Upper Secondary,498,22.9
Republic of Moldova,1985,20--64,Upper Secondary,498,29.5
Republic of Moldova,1990,20--64,Upper Secondary,498,36.5
Republic of Moldova,1995,20--64,Upper Secondary,498,42.7
Republic of Moldova,2000,20--64,Upper Secondary,498,47.2
Republic of Moldova,2005,20--64,Upper Secondary,498,50.7
Republic of Moldova,2010,20--64,Upper Secondary,498,55
Republic of Moldova,2015,20--64,Upper Secondary,498,58.4
Reunion,1970,20--64,Upper Secondary,638,4
Reunion,1975,20--64,Upper Secondary,638,5.8
Reunion,1980,20--64,Upper Secondary,638,8.6
Reunion,1985,20--64,Upper Secondary,638,11.8
Reunion,1990,20--64,Upper Secondary,638,15.4
Reunion,1995,20--64,Upper Secondary,638,19.1
Reunion,2000,20--64,Upper Secondary,638,22.7
Reunion,2005,20--64,Upper Secondary,638,27.2
Reunion,2010,20--64,Upper Secondary,638,30.8
Reunion,2015,20--64,Upper Secondary,638,33.8
Romania,1970,20--64,Upper Secondary,642,17.5
Romania,1975,20--64,Upper Secondary,642,21.5
Romania,1980,20--64,Upper Secondary,642,26.1
Romania,1985,20--64,Upper Secondary,642,30.6
Romania,1990,20--64,Upper Secondary,642,35.4
Romania,1995,20--64,Upper Secondary,642,40.1
Romania,2000,20--64,Upper Secondary,642,44.7
Romania,2005,20--64,Upper Secondary,642,47.5
Romania,2010,20--64,Upper Secondary,642,48.2
Romania,2015,20--64,Upper Secondary,642,48.9
Russian Federation,1970,20--64,Upper Secondary,643,22.5
Russian Federation,1975,20--64,Upper Secondary,643,30.6
Russian Federation,1980,20--64,Upper Secondary,643,39.1
Russian Federation,1985,20--64,Upper Secondary,643,45.8
Russian Federation,1990,20--64,Upper Secondary,643,51.8
Russian Federation,1995,20--64,Upper Secondary,643,58.3
Russian Federation,2000,20--64,Upper Secondary,643,62.6
Russian Federation,2005,20--64,Upper Secondary,643,65.1
Russian Federation,2010,20--64,Upper Secondary,643,64.5
Russian Federation,2015,20--64,Upper Secondary,643,63.2
Rwanda,1970,20--64,Upper Secondary,646,0.3
Rwanda,1975,20--64,Upper Secondary,646,0.4
Rwanda,1980,20--64,Upper Secondary,646,0.6
Rwanda,1985,20--64,Upper Secondary,646,0.9
Rwanda,1990,20--64,Upper Secondary,646,1.4
Rwanda,1995,20--64,Upper Secondary,646,2
Rwanda,2000,20--64,Upper Secondary,646,2.5
Rwanda,2005,20--64,Upper Secondary,646,3.2
Rwanda,2010,20--64,Upper Secondary,646,4.6
Rwanda,2015,20--64,Upper Secondary,646,6.4
Saint Lucia,1970,20--64,Upper Secondary,662,4.2
Saint Lucia,1975,20--64,Upper Secondary,662,6.2
Saint Lucia,1980,20--64,Upper Secondary,662,8.7
Saint Lucia,1985,20--64,Upper Secondary,662,11.5
Saint Lucia,1990,20--64,Upper Secondary,662,13.8
Saint Lucia,1995,20--64,Upper Secondary,662,16.1
Saint Lucia,2000,20--64,Upper Secondary,662,19.8
Saint Lucia,2005,20--64,Upper Secondary,662,25.2
Saint Lucia,2010,20--64,Upper Secondary,662,29.2
Saint Lucia,2015,20--64,Upper Secondary,662,33.5
Saint Vincent and the Grenadines,1970,20--64,Upper Secondary,670,4.4
Saint Vincent and the Grenadines,1975,20--64,Upper Secondary,670,6
Saint Vincent and the Grenadines,1980,20--64,Upper Secondary,670,7.8
Saint Vincent and the Grenadines,1985,20--64,Upper Secondary,670,9.5
Saint Vincent and the Grenadines,1990,20--64,Upper Secondary,670,11.3
Saint Vincent and the Grenadines,1995,20--64,Upper Secondary,670,13.4
Saint Vincent and the Grenadines,2000,20--64,Upper Secondary,670,15.7
Saint Vincent and the Grenadines,2005,20--64,Upper Secondary,670,18.9
Saint Vincent and the Grenadines,2010,20--64,Upper Secondary,670,22
Saint Vincent and the Grenadines,2015,20--64,Upper Secondary,670,25.1
Samoa,1970,20--64,Upper Secondary,882,2.3
Samoa,1975,20--64,Upper Secondary,882,2.2
Samoa,1980,20--64,Upper Secondary,882,2.8
Samoa,1985,20--64,Upper Secondary,882,3.7
Samoa,1990,20--64,Upper Secondary,882,5.1
Samoa,1995,20--64,Upper Secondary,882,6.5
Samoa,2000,20--64,Upper Secondary,882,7.6
Samoa,2005,20--64,Upper Secondary,882,10.1
Samoa,2010,20--64,Upper Secondary,882,13
Samoa,2015,20--64,Upper Secondary,882,16.1
Sao Tome and Principe,1970,20--64,Upper Secondary,678,0.1
Sao Tome and Principe,1975,20--64,Upper Secondary,678,0.2
Sao Tome and Principe,1980,20--64,Upper Secondary,678,0.8
Sao Tome and Principe,1985,20--64,Upper Secondary,678,1.7
Sao Tome and Principe,1990,20--64,Upper Secondary,678,2.8
Sao Tome and Principe,1995,20--64,Upper Secondary,678,3.7
Sao Tome and Principe,2000,20--64,Upper Secondary,678,4.1
Sao Tome and Principe,2005,20--64,Upper Secondary,678,4.7
Sao Tome and Principe,2010,20--64,Upper Secondary,678,5.7
Sao Tome and Principe,2015,20--64,Upper Secondary,678,6.9
Saudi Arabia,1970,20--64,Upper Secondary,682,3.3
Saudi Arabia,1975,20--64,Upper Secondary,682,4.8
Saudi Arabia,1980,20--64,Upper Secondary,682,6.8
Saudi Arabia,1985,20--64,Upper Secondary,682,9.4
Saudi Arabia,1990,20--64,Upper Secondary,682,13
Saudi Arabia,1995,20--64,Upper Secondary,682,15
Saudi Arabia,2000,20--64,Upper Secondary,682,18.7
Saudi Arabia,2005,20--64,Upper Secondary,682,21.3
Saudi Arabia,2010,20--64,Upper Secondary,682,23.1
Saudi Arabia,2015,20--64,Upper Secondary,682,23.9
Senegal,1970,20--64,Upper Secondary,686,1.2
Senegal,1975,20--64,Upper Secondary,686,1.6
Senegal,1980,20--64,Upper Secondary,686,2
Senegal,1985,20--64,Upper Secondary,686,2.3
Senegal,1990,20--64,Upper Secondary,686,2.6
Senegal,1995,20--64,Upper Secondary,686,3
Senegal,2000,20--64,Upper Secondary,686,3.3
Senegal,2005,20--64,Upper Secondary,686,4.8
Senegal,2010,20--64,Upper Secondary,686,6.3
Senegal,2015,20--64,Upper Secondary,686,7.8
Serbia,1970,20--64,Upper Secondary,688,21.8
Serbia,1975,20--64,Upper Secondary,688,27.1
Serbia,1980,20--64,Upper Secondary,688,31.3
Serbia,1985,20--64,Upper Secondary,688,35.5
Serbia,1990,20--64,Upper Secondary,688,40.7
Serbia,1995,20--64,Upper Secondary,688,46.5
Serbia,2000,20--64,Upper Secondary,688,51.2
Serbia,2005,20--64,Upper Secondary,688,55.2
Serbia,2010,20--64,Upper Secondary,688,57.6
Serbia,2015,20--64,Upper Secondary,688,59.6
Seychelles,2015,20--64,Upper Secondary,690,34.9
Sierra Leone,1970,20--64,Upper Secondary,694,2
Sierra Leone,1975,20--64,Upper Secondary,694,2.6
Sierra Leone,1980,20--64,Upper Secondary,694,3.2
Sierra Leone,1985,20--64,Upper Secondary,694,3.8
Sierra Leone,1990,20--64,Upper Secondary,694,4.4
Sierra Leone,1995,20--64,Upper Secondary,694,5
Sierra Leone,2000,20--64,Upper Secondary,694,5.7
Sierra Leone,2005,20--64,Upper Secondary,694,6.5
Sierra Leone,2010,20--64,Upper Secondary,694,8.3
Sierra Leone,2015,20--64,Upper Secondary,694,10.1
Singapore,1970,20--64,Upper Secondary,702,10.5
Singapore,1975,20--64,Upper Secondary,702,14.2
Singapore,1980,20--64,Upper Secondary,702,17.1
Singapore,1985,20--64,Upper Secondary,702,19.3
Singapore,1990,20--64,Upper Secondary,702,20.9
Singapore,1995,20--64,Upper Secondary,702,21.8
Singapore,2000,20--64,Upper Secondary,702,22.5
Singapore,2005,20--64,Upper Secondary,702,21.7
Singapore,2010,20--64,Upper Secondary,702,20.5
Singapore,2015,20--64,Upper Secondary,702,20.2
Slovakia,1970,20--64,Upper Secondary,703,42.2
Slovakia,1975,20--64,Upper Secondary,703,48.3
Slovakia,1980,20--64,Upper Secondary,703,53.9
Slovakia,1985,20--64,Upper Secondary,703,57.5
Slovakia,1990,20--64,Upper Secondary,703,61.6
Slovakia,1995,20--64,Upper Secondary,703,64.6
Slovakia,2000,20--64,Upper Secondary,703,66.8
Slovakia,2005,20--64,Upper Secondary,703,67.6
Slovakia,2010,20--64,Upper Secondary,703,67.3
Slovakia,2015,20--64,Upper Secondary,703,67.1
Slovenia,1970,20--64,Upper Secondary,705,49.1
Slovenia,1975,20--64,Upper Secondary,705,50
Slovenia,1980,20--64,Upper Secondary,705,51
Slovenia,1985,20--64,Upper Secondary,705,52.5
Slovenia,1990,20--64,Upper Secondary,705,53.7
Slovenia,1995,20--64,Upper Secondary,705,54.8
Slovenia,2000,20--64,Upper Secondary,705,56.3
Slovenia,2005,20--64,Upper Secondary,705,57.2
Slovenia,2010,20--64,Upper Secondary,705,57.5
Slovenia,2015,20--64,Upper Secondary,705,57.4
Solomon Islands,1970,20--64,Upper Secondary,90,1.4
Solomon Islands,1975,20--64,Upper Secondary,90,1.8
Solomon Islands,1980,20--64,Upper Secondary,90,2.3
Solomon Islands,1985,20--64,Upper Secondary,90,3.1
Solomon Islands,1990,20--64,Upper Secondary,90,4
Solomon Islands,1995,20--64,Upper Secondary,90,5.5
Solomon Islands,2000,20--64,Upper Secondary,90,6.8
Solomon Islands,2005,20--64,Upper Secondary,90,8.8
Solomon Islands,2010,20--64,Upper Secondary,90,11
Solomon Islands,2015,20--64,Upper Secondary,90,13.6
Somalia,1970,20--64,Upper Secondary,706,1.7
Somalia,1975,20--64,Upper Secondary,706,2.3
Somalia,1980,20--64,Upper Secondary,706,2.9
Somalia,1985,20--64,Upper Secondary,706,3.7
Somalia,1990,20--64,Upper Secondary,706,4.4
Somalia,1995,20--64,Upper Secondary,706,4.8
Somalia,2000,20--64,Upper Secondary,706,4.8
Somalia,2005,20--64,Upper Secondary,706,4.8
Somalia,2010,20--64,Upper Secondary,706,6.3
Somalia,2015,20--64,Upper Secondary,706,7.8
South Africa,1970,20--64,Upper Secondary,710,13.2
South Africa,1975,20--64,Upper Secondary,710,14.3
South Africa,1980,20--64,Upper Secondary,710,16
South Africa,1985,20--64,Upper Secondary,710,18.1
South Africa,1990,20--64,Upper Secondary,710,20.7
South Africa,1995,20--64,Upper Secondary,710,24.1
South Africa,2000,20--64,Upper Secondary,710,27.9
South Africa,2005,20--64,Upper Secondary,710,31.8
South Africa,2010,20--64,Upper Secondary,710,35.5
South Africa,2015,20--64,Upper Secondary,710,40.8
South Sudan,1970,20--64,Upper Secondary,728,1.9
South Sudan,1975,20--64,Upper Secondary,728,2.2
South Sudan,1980,20--64,Upper Secondary,728,2.5
South Sudan,1985,20--64,Upper Secondary,728,3
South Sudan,1990,20--64,Upper Secondary,728,3.9
South Sudan,1995,20--64,Upper Secondary,728,5
South Sudan,2000,20--64,Upper Secondary,728,6.2
South Sudan,2005,20--64,Upper Secondary,728,7.9
South Sudan,2010,20--64,Upper Secondary,728,10.2
South Sudan,2015,20--64,Upper Secondary,728,13.3
Spain,1970,20--64,Upper Secondary,724,7.3
Spain,1975,20--64,Upper Secondary,724,9.1
Spain,1980,20--64,Upper Secondary,724,11.2
Spain,1985,20--64,Upper Secondary,724,13.7
Spain,1990,20--64,Upper Secondary,724,16.5
Spain,1995,20--64,Upper Secondary,724,19.2
Spain,2000,20--64,Upper Secondary,724,21.6
Spain,2005,20--64,Upper Secondary,724,22.7
Spain,2010,20--64,Upper Secondary,724,23
Spain,2015,20--64,Upper Secondary,724,24.1
Sri Lanka,1970,20--64,Upper Secondary,144,12.6
Sri Lanka,1975,20--64,Upper Secondary,144,15.6
Sri Lanka,1980,20--64,Upper Secondary,144,18
Sri Lanka,1985,20--64,Upper Secondary,144,20.1
Sri Lanka,1990,20--64,Upper Secondary,144,21.7
Sri Lanka,1995,20--64,Upper Secondary,144,23.3
Sri Lanka,2000,20--64,Upper Secondary,144,24.5
Sri Lanka,2005,20--64,Upper Secondary,144,26.1
Sri Lanka,2010,20--64,Upper Secondary,144,27.5
Sri Lanka,2015,20--64,Upper Secondary,144,28.9
Sudan,1970,20--64,Upper Secondary,729,1.1
Sudan,1975,20--64,Upper Secondary,729,1.6
Sudan,1980,20--64,Upper Secondary,729,2.3
Sudan,1985,20--64,Upper Secondary,729,3.4
Sudan,1990,20--64,Upper Secondary,729,4.8
Sudan,1995,20--64,Upper Secondary,729,6.4
Sudan,2000,20--64,Upper Secondary,729,8.1
Sudan,2005,20--64,Upper Secondary,729,10
Sudan,2010,20--64,Upper Secondary,729,12.1
Sudan,2015,20--64,Upper Secondary,729,15.7
Suriname,1970,20--64,Upper Secondary,740,4.8
Suriname,1975,20--64,Upper Secondary,740,6.3
Suriname,1980,20--64,Upper Secondary,740,7.9
Suriname,1985,20--64,Upper Secondary,740,9.7
Suriname,1990,20--64,Upper Secondary,740,11.4
Suriname,1995,20--64,Upper Secondary,740,13
Suriname,2000,20--64,Upper Secondary,740,14.5
Suriname,2005,20--64,Upper Secondary,740,16.5
Suriname,2010,20--64,Upper Secondary,740,18.9
Suriname,2015,20--64,Upper Secondary,740,21.5
Swaziland,1970,20--64,Upper Secondary,748,1.5
Swaziland,1975,20--64,Upper Secondary,748,2.5
Swaziland,1980,20--64,Upper Secondary,748,3.9
Swaziland,1985,20--64,Upper Secondary,748,5.8
Swaziland,1990,20--64,Upper Secondary,748,8.4
Swaziland,1995,20--64,Upper Secondary,748,11.1
Swaziland,2000,20--64,Upper Secondary,748,14
