Area;Year;Age;Sex;Education;ISOCode;Distribution
Democratic People's Republic of Korea;1990;15+;Female;Post Secondary;408;7.9
Democratic People's Republic of Korea;1995;15+;Female;Post Secondary;408;10.4
Democratic People's Republic of Korea;2000;15+;Female;Post Secondary;408;12.1
Democratic People's Republic of Korea;2005;15+;Female;Post Secondary;408;13.1
Democratic People's Republic of Korea;2010;15+;Female;Post Secondary;408;14.2
Democratic People's Republic of Korea;2015;15+;Female;Post Secondary;408;16.2
Democratic People's Republic of Korea;2020;15+;Female;Post Secondary;408;18.5
Democratic Republic of the Congo;1970;15+;Female;Post Secondary;180;0.7
Democratic Republic of the Congo;1975;15+;Female;Post Secondary;180;0.5
Democratic Republic of the Congo;1980;15+;Female;Post Secondary;180;0.4
Democratic Republic of the Congo;1985;15+;Female;Post Secondary;180;0.3
Democratic Republic of the Congo;1990;15+;Female;Post Secondary;180;0.3
Democratic Republic of the Congo;1995;15+;Female;Post Secondary;180;0.5
Democratic Republic of the Congo;2000;15+;Female;Post Secondary;180;0.7
Democratic Republic of the Congo;2005;15+;Female;Post Secondary;180;1.1
Democratic Republic of the Congo;2010;15+;Female;Post Secondary;180;1.5
Democratic Republic of the Congo;2015;15+;Female;Post Secondary;180;2.4
Democratic Republic of the Congo;2020;15+;Female;Post Secondary;180;2.8
Denmark;1970;15+;Female;Post Secondary;208;5.9
Denmark;1975;15+;Female;Post Secondary;208;7.9
Denmark;1980;15+;Female;Post Secondary;208;10.3
Denmark;1985;15+;Female;Post Secondary;208;12.9
Denmark;1990;15+;Female;Post Secondary;208;15.8
Denmark;1995;15+;Female;Post Secondary;208;19
Denmark;2000;15+;Female;Post Secondary;208;22.3
Denmark;2005;15+;Female;Post Secondary;208;25.2
Denmark;2010;15+;Female;Post Secondary;208;27.4
Denmark;2015;15+;Female;Post Secondary;208;31
Denmark;2020;15+;Female;Post Secondary;208;34.9
Djibouti;2015;15+;Female;Post Secondary;262;2.8
Djibouti;2020;15+;Female;Post Secondary;262;4.1
Dominican Republic;1970;15+;Female;Post Secondary;214;1.2
Dominican Republic;1975;15+;Female;Post Secondary;214;1.6
Dominican Republic;1980;15+;Female;Post Secondary;214;2.5
Dominican Republic;1985;15+;Female;Post Secondary;214;4.2
Dominican Republic;1990;15+;Female;Post Secondary;214;6.4
Dominican Republic;1995;15+;Female;Post Secondary;214;9
Dominican Republic;2000;15+;Female;Post Secondary;214;11.3
Dominican Republic;2005;15+;Female;Post Secondary;214;13.4
Dominican Republic;2010;15+;Female;Post Secondary;214;16
Dominican Republic;2015;15+;Female;Post Secondary;214;18.1
Dominican Republic;2020;15+;Female;Post Secondary;214;20.1
Ecuador;1970;15+;Female;Post Secondary;218;1.1
Ecuador;1975;15+;Female;Post Secondary;218;1.7
Ecuador;1980;15+;Female;Post Secondary;218;2.8
Ecuador;1985;15+;Female;Post Secondary;218;4.6
Ecuador;1990;15+;Female;Post Secondary;218;6.9
Ecuador;1995;15+;Female;Post Secondary;218;9.4
Ecuador;2000;15+;Female;Post Secondary;218;11.6
Ecuador;2005;15+;Female;Post Secondary;218;13.3
Ecuador;2010;15+;Female;Post Secondary;218;15
Ecuador;2015;15+;Female;Post Secondary;218;16.4
Ecuador;2020;15+;Female;Post Secondary;218;17.9
Egypt;1970;15+;Female;Post Secondary;818;0.7
Egypt;1975;15+;Female;Post Secondary;818;1.4
Egypt;1980;15+;Female;Post Secondary;818;2
Egypt;1985;15+;Female;Post Secondary;818;3
Egypt;1990;15+;Female;Post Secondary;818;4.4
Egypt;1995;15+;Female;Post Secondary;818;6.1
Egypt;2000;15+;Female;Post Secondary;818;8.2
Egypt;2005;15+;Female;Post Secondary;818;11
Egypt;2010;15+;Female;Post Secondary;818;14.3
Egypt;2015;15+;Female;Post Secondary;818;17.8
Egypt;2020;15+;Female;Post Secondary;818;20.9
El Salvador;1970;15+;Female;Post Secondary;222;1.1
El Salvador;1975;15+;Female;Post Secondary;222;1.5
El Salvador;1980;15+;Female;Post Secondary;222;2
El Salvador;1985;15+;Female;Post Secondary;222;2.9
El Salvador;1990;15+;Female;Post Secondary;222;3.9
El Salvador;1995;15+;Female;Post Secondary;222;5
El Salvador;2000;15+;Female;Post Secondary;222;6.1
El Salvador;2005;15+;Female;Post Secondary;222;7.1
El Salvador;2010;15+;Female;Post Secondary;222;8.5
El Salvador;2015;15+;Female;Post Secondary;222;10.2
El Salvador;2020;15+;Female;Post Secondary;222;12.1
Equatorial Guinea;1970;15+;Female;Post Secondary;226;0.2
Equatorial Guinea;1975;15+;Female;Post Secondary;226;0.2
Equatorial Guinea;1980;15+;Female;Post Secondary;226;0.3
Equatorial Guinea;1985;15+;Female;Post Secondary;226;0.4
Equatorial Guinea;1990;15+;Female;Post Secondary;226;0.6
Equatorial Guinea;1995;15+;Female;Post Secondary;226;0.7
Equatorial Guinea;2000;15+;Female;Post Secondary;226;0.8
Equatorial Guinea;2005;15+;Female;Post Secondary;226;1
Equatorial Guinea;2010;15+;Female;Post Secondary;226;1.3
Equatorial Guinea;2015;15+;Female;Post Secondary;226;1.6
Equatorial Guinea;2020;15+;Female;Post Secondary;226;2.3
Eritrea;2015;15+;Female;Post Secondary;232;2.9
Eritrea;2020;15+;Female;Post Secondary;232;3.4
Estonia;1970;15+;Female;Post Secondary;233;13
Estonia;1975;15+;Female;Post Secondary;233;16.8
Estonia;1980;15+;Female;Post Secondary;233;21.3
Estonia;1985;15+;Female;Post Secondary;233;25.9
Estonia;1990;15+;Female;Post Secondary;233;30.6
Estonia;1995;15+;Female;Post Secondary;233;34.5
Estonia;2000;15+;Female;Post Secondary;233;38.1
Estonia;2005;15+;Female;Post Secondary;233;41
Estonia;2010;15+;Female;Post Secondary;233;43.7
Estonia;2015;15+;Female;Post Secondary;233;48.5
Estonia;2020;15+;Female;Post Secondary;233;51.1
Ethiopia;1970;15+;Female;Post Secondary;231;0
Ethiopia;1975;15+;Female;Post Secondary;231;0
Ethiopia;1980;15+;Female;Post Secondary;231;0.1
Ethiopia;1985;15+;Female;Post Secondary;231;0.1
Ethiopia;1990;15+;Female;Post Secondary;231;0.2
Ethiopia;1995;15+;Female;Post Secondary;231;0.3
Ethiopia;2000;15+;Female;Post Secondary;231;0.4
Ethiopia;2005;15+;Female;Post Secondary;231;0.5
Ethiopia;2010;15+;Female;Post Secondary;231;0.6
Ethiopia;2015;15+;Female;Post Secondary;231;0.8
Ethiopia;2020;15+;Female;Post Secondary;231;1.1
Fiji;1970;15+;Female;Post Secondary;242;3
Fiji;1975;15+;Female;Post Secondary;242;3.7
Fiji;1980;15+;Female;Post Secondary;242;4.7
Fiji;1985;15+;Female;Post Secondary;242;6
Fiji;1990;15+;Female;Post Secondary;242;7.4
Fiji;1995;15+;Female;Post Secondary;242;9.2
Fiji;2000;15+;Female;Post Secondary;242;10.2
Fiji;2005;15+;Female;Post Secondary;242;12.3
Fiji;2010;15+;Female;Post Secondary;242;14.6
Fiji;2015;15+;Female;Post Secondary;242;16.8
Fiji;2020;15+;Female;Post Secondary;242;18.8
Finland;1970;15+;Female;Post Secondary;246;6.9
Finland;1975;15+;Female;Post Secondary;246;9.5
Finland;1980;15+;Female;Post Secondary;246;12.8
Finland;1985;15+;Female;Post Secondary;246;16.4
Finland;1990;15+;Female;Post Secondary;246;20.4
Finland;1995;15+;Female;Post Secondary;246;24.3
Finland;2000;15+;Female;Post Secondary;246;27.7
Finland;2005;15+;Female;Post Secondary;246;30.8
Finland;2010;15+;Female;Post Secondary;246;33.3
Finland;2015;15+;Female;Post Secondary;246;37.6
Finland;2020;15+;Female;Post Secondary;246;41.7
France;1970;15+;Female;Post Secondary;250;6.2
France;1975;15+;Female;Post Secondary;250;7.6
France;1980;15+;Female;Post Secondary;250;9.4
France;1985;15+;Female;Post Secondary;250;11.6
France;1990;15+;Female;Post Secondary;250;14
France;1995;15+;Female;Post Secondary;250;16.7
France;2000;15+;Female;Post Secondary;250;19.2
France;2005;15+;Female;Post Secondary;250;22.2
France;2010;15+;Female;Post Secondary;250;25.8
France;2015;15+;Female;Post Secondary;250;29.5
France;2020;15+;Female;Post Secondary;250;32.7
French Guiana;1970;15+;Female;Post Secondary;254;2.5
French Guiana;1975;15+;Female;Post Secondary;254;3.7
French Guiana;1980;15+;Female;Post Secondary;254;5.4
French Guiana;1985;15+;Female;Post Secondary;254;7.5
French Guiana;1990;15+;Female;Post Secondary;254;9.2
French Guiana;1995;15+;Female;Post Secondary;254;10.4
French Guiana;2000;15+;Female;Post Secondary;254;11.6
French Guiana;2005;15+;Female;Post Secondary;254;12.3
French Guiana;2010;15+;Female;Post Secondary;254;13.5
French Guiana;2015;15+;Female;Post Secondary;254;14.6
French Guiana;2020;15+;Female;Post Secondary;254;15.9
French Polynesia;1970;15+;Female;Post Secondary;258;2.6
French Polynesia;1975;15+;Female;Post Secondary;258;4.4
French Polynesia;1980;15+;Female;Post Secondary;258;6.9
French Polynesia;1985;15+;Female;Post Secondary;258;9.3
French Polynesia;1990;15+;Female;Post Secondary;258;11.4
French Polynesia;1995;15+;Female;Post Secondary;258;13.3
French Polynesia;2000;15+;Female;Post Secondary;258;14.5
French Polynesia;2005;15+;Female;Post Secondary;258;16.8
French Polynesia;2010;15+;Female;Post Secondary;258;18.9
French Polynesia;2015;15+;Female;Post Secondary;258;21.1
French Polynesia;2020;15+;Female;Post Secondary;258;23
Gabon;1970;15+;Female;Post Secondary;266;0.3
Gabon;1975;15+;Female;Post Secondary;266;0.8
Gabon;1980;15+;Female;Post Secondary;266;1.4
Gabon;1985;15+;Female;Post Secondary;266;2.1
Gabon;1990;15+;Female;Post Secondary;266;2.6
Gabon;1995;15+;Female;Post Secondary;266;3
Gabon;2000;15+;Female;Post Secondary;266;3.5
Gabon;2005;15+;Female;Post Secondary;266;4.3
Gabon;2010;15+;Female;Post Secondary;266;5.1
Gabon;2015;15+;Female;Post Secondary;266;7.5
Gabon;2020;15+;Female;Post Secondary;266;9.8
Gambia;1970;15+;Female;Post Secondary;270;0.1
Gambia;1975;15+;Female;Post Secondary;270;0.1
Gambia;1980;15+;Female;Post Secondary;270;0.1
Gambia;1985;15+;Female;Post Secondary;270;0.2
Gambia;1990;15+;Female;Post Secondary;270;0.2
Gambia;1995;15+;Female;Post Secondary;270;0.3
Gambia;2000;15+;Female;Post Secondary;270;0.6
Gambia;2005;15+;Female;Post Secondary;270;1.1
Gambia;2010;15+;Female;Post Secondary;270;1.9
Gambia;2015;15+;Female;Post Secondary;270;3
Gambia;2020;15+;Female;Post Secondary;270;3.5
Georgia;1970;15+;Female;Post Secondary;268;12.7
Georgia;1975;15+;Female;Post Secondary;268;15.7
Georgia;1980;15+;Female;Post Secondary;268;19.3
Georgia;1985;15+;Female;Post Secondary;268;23.8
Georgia;1990;15+;Female;Post Secondary;268;27.9
Georgia;1995;15+;Female;Post Secondary;268;31.3
Georgia;2000;15+;Female;Post Secondary;268;34.3
Georgia;2005;15+;Female;Post Secondary;268;36.9
Georgia;2010;15+;Female;Post Secondary;268;39.9
Georgia;2015;15+;Female;Post Secondary;268;43.8
Georgia;2020;15+;Female;Post Secondary;268;46
Germany;1970;15+;Female;Post Secondary;276;4.4
Germany;1975;15+;Female;Post Secondary;276;5.8
Germany;1980;15+;Female;Post Secondary;276;7.4
Germany;1985;15+;Female;Post Secondary;276;9.6
Germany;1990;15+;Female;Post Secondary;276;12.6
Germany;1995;15+;Female;Post Secondary;276;15.7
Germany;2000;15+;Female;Post Secondary;276;18.4
Germany;2005;15+;Female;Post Secondary;276;20.9
Germany;2010;15+;Female;Post Secondary;276;23.9
Germany;2015;15+;Female;Post Secondary;276;27.3
Germany;2020;15+;Female;Post Secondary;276;30.8
Ghana;1970;15+;Female;Post Secondary;288;0.5
Ghana;1975;15+;Female;Post Secondary;288;0.9
Ghana;1980;15+;Female;Post Secondary;288;1.4
Ghana;1985;15+;Female;Post Secondary;288;1.8
Ghana;1990;15+;Female;Post Secondary;288;2.1
Ghana;1995;15+;Female;Post Secondary;288;2.3
Ghana;2000;15+;Female;Post Secondary;288;2.4
Ghana;2005;15+;Female;Post Secondary;288;2.6
Ghana;2010;15+;Female;Post Secondary;288;3
Ghana;2015;15+;Female;Post Secondary;288;3.5
Ghana;2020;15+;Female;Post Secondary;288;4.1
Greece;1970;15+;Female;Post Secondary;300;2.5
Greece;1975;15+;Female;Post Secondary;300;3.9
Greece;1980;15+;Female;Post Secondary;300;6
Greece;1985;15+;Female;Post Secondary;300;8.5
Greece;1990;15+;Female;Post Secondary;300;11.4
Greece;1995;15+;Female;Post Secondary;300;14.7
Greece;2000;15+;Female;Post Secondary;300;18
Greece;2005;15+;Female;Post Secondary;300;21.6
Greece;2010;15+;Female;Post Secondary;300;25.3
Greece;2015;15+;Female;Post Secondary;300;29.3
Greece;2020;15+;Female;Post Secondary;300;32.7
Grenada;2015;15+;Female;Post Secondary;308;19.7
Grenada;2020;15+;Female;Post Secondary;308;22
Guadeloupe;1970;15+;Female;Post Secondary;312;1.6
Guadeloupe;1975;15+;Female;Post Secondary;312;2.6
Guadeloupe;1980;15+;Female;Post Secondary;312;4.1
Guadeloupe;1985;15+;Female;Post Secondary;312;6
Guadeloupe;1990;15+;Female;Post Secondary;312;8.2
Guadeloupe;1995;15+;Female;Post Secondary;312;10
Guadeloupe;2000;15+;Female;Post Secondary;312;12.2
Guadeloupe;2005;15+;Female;Post Secondary;312;13.3
Guadeloupe;2010;15+;Female;Post Secondary;312;15.5
Guadeloupe;2015;15+;Female;Post Secondary;312;16.4
Guadeloupe;2020;15+;Female;Post Secondary;312;18
Guam;2015;15+;Female;Post Secondary;316;15.8
Guam;2020;15+;Female;Post Secondary;316;17.7
Guatemala;1970;15+;Female;Post Secondary;320;0.6
Guatemala;1975;15+;Female;Post Secondary;320;0.8
Guatemala;1980;15+;Female;Post Secondary;320;1.1
Guatemala;1985;15+;Female;Post Secondary;320;1.5
Guatemala;1990;15+;Female;Post Secondary;320;1.9
Guatemala;1995;15+;Female;Post Secondary;320;2.3
Guatemala;2000;15+;Female;Post Secondary;320;2.8
Guatemala;2005;15+;Female;Post Secondary;320;3.6
Guatemala;2010;15+;Female;Post Secondary;320;4.5
Guatemala;2015;15+;Female;Post Secondary;320;5.4
Guatemala;2020;15+;Female;Post Secondary;320;6.4
Guinea;1970;15+;Female;Post Secondary;324;0.2
Guinea;1975;15+;Female;Post Secondary;324;0.3
Guinea;1980;15+;Female;Post Secondary;324;0.5
Guinea;1985;15+;Female;Post Secondary;324;0.7
Guinea;1990;15+;Female;Post Secondary;324;0.8
Guinea;1995;15+;Female;Post Secondary;324;0.9
Guinea;2000;15+;Female;Post Secondary;324;1.2
Guinea;2005;15+;Female;Post Secondary;324;1.5
Guinea;2010;15+;Female;Post Secondary;324;2.3
Guinea;2015;15+;Female;Post Secondary;324;2.9
Guinea;2020;15+;Female;Post Secondary;324;3.8
Guinea-Bissau;1970;15+;Female;Post Secondary;624;0
Guinea-Bissau;1975;15+;Female;Post Secondary;624;0
Guinea-Bissau;1980;15+;Female;Post Secondary;624;0
Guinea-Bissau;1985;15+;Female;Post Secondary;624;0
Guinea-Bissau;1990;15+;Female;Post Secondary;624;0.1
Guinea-Bissau;1995;15+;Female;Post Secondary;624;0.2
Guinea-Bissau;2000;15+;Female;Post Secondary;624;0.2
Guinea-Bissau;2005;15+;Female;Post Secondary;624;0.3
Guinea-Bissau;2010;15+;Female;Post Secondary;624;0.4
Guinea-Bissau;2015;15+;Female;Post Secondary;624;0.4
Guinea-Bissau;2020;15+;Female;Post Secondary;624;0.6
Guyana;1970;15+;Female;Post Secondary;328;2.1
Guyana;1975;15+;Female;Post Secondary;328;3.1
Guyana;1980;15+;Female;Post Secondary;328;4.4
Guyana;1985;15+;Female;Post Secondary;328;5.3
Guyana;1990;15+;Female;Post Secondary;328;6.2
Guyana;1995;15+;Female;Post Secondary;328;6.4
Guyana;2000;15+;Female;Post Secondary;328;7.3
Guyana;2005;15+;Female;Post Secondary;328;8.4
Guyana;2010;15+;Female;Post Secondary;328;9.2
Guyana;2015;15+;Female;Post Secondary;328;10.2
Guyana;2020;15+;Female;Post Secondary;328;11.4
Haiti;1970;15+;Female;Post Secondary;332;0.1
Haiti;1975;15+;Female;Post Secondary;332;0.1
Haiti;1980;15+;Female;Post Secondary;332;0.1
Haiti;1985;15+;Female;Post Secondary;332;0.2
Haiti;1990;15+;Female;Post Secondary;332;0.2
Haiti;1995;15+;Female;Post Secondary;332;0.3
Haiti;2000;15+;Female;Post Secondary;332;0.4
Haiti;2005;15+;Female;Post Secondary;332;0.5
Haiti;2010;15+;Female;Post Secondary;332;0.7
Haiti;2015;15+;Female;Post Secondary;332;0.9
Haiti;2020;15+;Female;Post Secondary;332;1.1
Honduras;1970;15+;Female;Post Secondary;340;0.3
Honduras;1975;15+;Female;Post Secondary;340;0.4
Honduras;1980;15+;Female;Post Secondary;340;0.5
Honduras;1985;15+;Female;Post Secondary;340;0.8
Honduras;1990;15+;Female;Post Secondary;340;1.1
Honduras;1995;15+;Female;Post Secondary;340;1.5
Honduras;2000;15+;Female;Post Secondary;340;2.1
Honduras;2005;15+;Female;Post Secondary;340;2.8
Honduras;2010;15+;Female;Post Secondary;340;3.4
Honduras;2015;15+;Female;Post Secondary;340;4.4
Honduras;2020;15+;Female;Post Secondary;340;5
Hong Kong Special Administrative Region of China;1970;15+;Female;Post Secondary;344;2
Hong Kong Special Administrative Region of China;1975;15+;Female;Post Secondary;344;3.3
Hong Kong Special Administrative Region of China;1980;15+;Female;Post Secondary;344;5.5
Hong Kong Special Administrative Region of China;1985;15+;Female;Post Secondary;344;8.2
Hong Kong Special Administrative Region of China;1990;15+;Female;Post Secondary;344;10.7
Hong Kong Special Administrative Region of China;1995;15+;Female;Post Secondary;344;12.7
Hong Kong Special Administrative Region of China;2000;15+;Female;Post Secondary;344;14.9
Hong Kong Special Administrative Region of China;2005;15+;Female;Post Secondary;344;18.1
Hong Kong Special Administrative Region of China;2010;15+;Female;Post Secondary;344;22.6
Hong Kong Special Administrative Region of China;2015;15+;Female;Post Secondary;344;26.4
Hong Kong Special Administrative Region of China;2020;15+;Female;Post Secondary;344;28.8
Hungary;1970;15+;Female;Post Secondary;348;4.7
Hungary;1975;15+;Female;Post Secondary;348;6.5
Hungary;1980;15+;Female;Post Secondary;348;8.4
Hungary;1985;15+;Female;Post Secondary;348;9.9
Hungary;1990;15+;Female;Post Secondary;348;11.4
Hungary;1995;15+;Female;Post Secondary;348;13.3
Hungary;2000;15+;Female;Post Secondary;348;16.2
Hungary;2005;15+;Female;Post Secondary;348;19.4
Hungary;2010;15+;Female;Post Secondary;348;22.7
Hungary;2015;15+;Female;Post Secondary;348;26.1
Hungary;2020;15+;Female;Post Secondary;348;29.3
Iceland;1970;15+;Female;Post Secondary;352;5.2
Iceland;1975;15+;Female;Post Secondary;352;7.1
Iceland;1980;15+;Female;Post Secondary;352;9.8
Iceland;1985;15+;Female;Post Secondary;352;13.3
Iceland;1990;15+;Female;Post Secondary;352;17.1
Iceland;1995;15+;Female;Post Secondary;352;20.7
Iceland;2000;15+;Female;Post Secondary;352;24.1
Iceland;2005;15+;Female;Post Secondary;352;27.3
Iceland;2010;15+;Female;Post Secondary;352;29.9
Iceland;2015;15+;Female;Post Secondary;352;34.3
Iceland;2020;15+;Female;Post Secondary;352;38.5
India;1970;15+;Female;Post Secondary;356;0.5
India;1975;15+;Female;Post Secondary;356;0.7
India;1980;15+;Female;Post Secondary;356;1
India;1985;15+;Female;Post Secondary;356;1.4
India;1990;15+;Female;Post Secondary;356;2
India;1995;15+;Female;Post Secondary;356;2.8
India;2000;15+;Female;Post Secondary;356;3.9
India;2005;15+;Female;Post Secondary;356;5.1
India;2010;15+;Female;Post Secondary;356;6.8
India;2015;15+;Female;Post Secondary;356;8.3
India;2020;15+;Female;Post Secondary;356;9.8
Indonesia;1970;15+;Female;Post Secondary;360;0.2
Indonesia;1975;15+;Female;Post Secondary;360;0.3
Indonesia;1980;15+;Female;Post Secondary;360;0.5
Indonesia;1985;15+;Female;Post Secondary;360;0.9
Indonesia;1990;15+;Female;Post Secondary;360;1.6
Indonesia;1995;15+;Female;Post Secondary;360;2.8
Indonesia;2000;15+;Female;Post Secondary;360;4
Indonesia;2005;15+;Female;Post Secondary;360;5.2
Indonesia;2010;15+;Female;Post Secondary;360;6.5
Indonesia;2015;15+;Female;Post Secondary;360;8.2
Indonesia;2020;15+;Female;Post Secondary;360;10
Iran (Islamic Republic of);1970;15+;Female;Post Secondary;364;0.4
Iran (Islamic Republic of);1975;15+;Female;Post Secondary;364;0.6
Iran (Islamic Republic of);1980;15+;Female;Post Secondary;364;1.2
Iran (Islamic Republic of);1985;15+;Female;Post Secondary;364;2.1
Iran (Islamic Republic of);1990;15+;Female;Post Secondary;364;3.1
Iran (Islamic Republic of);1995;15+;Female;Post Secondary;364;4.3
Iran (Islamic Republic of);2000;15+;Female;Post Secondary;364;5.7
Iran (Islamic Republic of);2005;15+;Female;Post Secondary;364;7.7
Iran (Islamic Republic of);2010;15+;Female;Post Secondary;364;10.9
Iran (Islamic Republic of);2015;15+;Female;Post Secondary;364;14.1
Iran (Islamic Republic of);2020;15+;Female;Post Secondary;364;16.3
Iraq;1970;15+;Female;Post Secondary;368;0.7
Iraq;1975;15+;Female;Post Secondary;368;1.7
Iraq;1980;15+;Female;Post Secondary;368;3.2
Iraq;1985;15+;Female;Post Secondary;368;5.1
Iraq;1990;15+;Female;Post Secondary;368;6.6
Iraq;1995;15+;Female;Post Secondary;368;7.7
Iraq;2000;15+;Female;Post Secondary;368;8
Iraq;2005;15+;Female;Post Secondary;368;8.3
Iraq;2010;15+;Female;Post Secondary;368;9
Iraq;2015;15+;Female;Post Secondary;368;11
Iraq;2020;15+;Female;Post Secondary;368;13.2
Ireland;1970;15+;Female;Post Secondary;372;6.8
Ireland;1975;15+;Female;Post Secondary;372;9.9
Ireland;1980;15+;Female;Post Secondary;372;13.6
Ireland;1985;15+;Female;Post Secondary;372;17.4
Ireland;1990;15+;Female;Post Secondary;372;20.5
Ireland;1995;15+;Female;Post Secondary;372;24.5
Ireland;2000;15+;Female;Post Secondary;372;29.3
Ireland;2005;15+;Female;Post Secondary;372;35.4
Ireland;2010;15+;Female;Post Secondary;372;41.1
Ireland;2015;15+;Female;Post Secondary;372;45.8
Ireland;2020;15+;Female;Post Secondary;372;47.9
Israel;1970;15+;Female;Post Secondary;376;7.9
Israel;1975;15+;Female;Post Secondary;376;10
Israel;1980;15+;Female;Post Secondary;376;13
Israel;1985;15+;Female;Post Secondary;376;15.9
Israel;1990;15+;Female;Post Secondary;376;19.4
Israel;1995;15+;Female;Post Secondary;376;23.7
Israel;2000;15+;Female;Post Secondary;376;28.6
Israel;2005;15+;Female;Post Secondary;376;34
Israel;2010;15+;Female;Post Secondary;376;34.7
Israel;2015;15+;Female;Post Secondary;376;35.4
Israel;2020;15+;Female;Post Secondary;376;35.4
Italy;1970;15+;Female;Post Secondary;380;1.6
Italy;1975;15+;Female;Post Secondary;380;2.4
Italy;1980;15+;Female;Post Secondary;380;3.5
Italy;1985;15+;Female;Post Secondary;380;4.8
Italy;1990;15+;Female;Post Secondary;380;6.3
Italy;1995;15+;Female;Post Secondary;380;7.8
Italy;2000;15+;Female;Post Secondary;380;9.3
Italy;2005;15+;Female;Post Secondary;380;11.2
Italy;2010;15+;Female;Post Secondary;380;13.3
Italy;2015;15+;Female;Post Secondary;380;15.8
Italy;2020;15+;Female;Post Secondary;380;18.3
Jamaica;1970;15+;Female;Post Secondary;388;3.6
Jamaica;1975;15+;Female;Post Secondary;388;5.1
Jamaica;1980;15+;Female;Post Secondary;388;7.6
Jamaica;1985;15+;Female;Post Secondary;388;9.8
Jamaica;1990;15+;Female;Post Secondary;388;11.7
Jamaica;1995;15+;Female;Post Secondary;388;13.4
Jamaica;2000;15+;Female;Post Secondary;388;15.4
Jamaica;2005;15+;Female;Post Secondary;388;16.6
Jamaica;2010;15+;Female;Post Secondary;388;17.8
Jamaica;2015;15+;Female;Post Secondary;388;19.3
Jamaica;2020;15+;Female;Post Secondary;388;20.9
Japan;1970;15+;Female;Post Secondary;392;5.5
Japan;1975;15+;Female;Post Secondary;392;7
Japan;1980;15+;Female;Post Secondary;392;9
Japan;1985;15+;Female;Post Secondary;392;11.6
Japan;1990;15+;Female;Post Secondary;392;14.6
Japan;1995;15+;Female;Post Secondary;392;18.6
Japan;2000;15+;Female;Post Secondary;392;22.7
Japan;2005;15+;Female;Post Secondary;392;26.6
Japan;2010;15+;Female;Post Secondary;392;30.2
Japan;2015;15+;Female;Post Secondary;392;34.4
Japan;2020;15+;Female;Post Secondary;392;38.4
Jordan;1970;15+;Female;Post Secondary;400;4.8
Jordan;1975;15+;Female;Post Secondary;400;8.4
Jordan;1980;15+;Female;Post Secondary;400;11.3
Jordan;1985;15+;Female;Post Secondary;400;14.7
Jordan;1990;15+;Female;Post Secondary;400;16.9
Jordan;1995;15+;Female;Post Secondary;400;19.7
Jordan;2000;15+;Female;Post Secondary;400;20.3
Jordan;2005;15+;Female;Post Secondary;400;21.3
Jordan;2010;15+;Female;Post Secondary;400;21
Jordan;2015;15+;Female;Post Secondary;400;21.5
Jordan;2020;15+;Female;Post Secondary;400;23.3
Kazakhstan;1970;15+;Female;Post Secondary;398;5.9
Kazakhstan;1975;15+;Female;Post Secondary;398;7.4
Kazakhstan;1980;15+;Female;Post Secondary;398;9.5
Kazakhstan;1985;15+;Female;Post Secondary;398;12
Kazakhstan;1990;15+;Female;Post Secondary;398;13.9
Kazakhstan;1995;15+;Female;Post Secondary;398;15.6
Kazakhstan;2000;15+;Female;Post Secondary;398;17.5
Kazakhstan;2005;15+;Female;Post Secondary;398;19.5
Kazakhstan;2010;15+;Female;Post Secondary;398;22.2
Kazakhstan;2015;15+;Female;Post Secondary;398;24.4
Kazakhstan;2020;15+;Female;Post Secondary;398;25.6
Kenya;1970;15+;Female;Post Secondary;404;0.2
Kenya;1975;15+;Female;Post Secondary;404;0.4
Kenya;1980;15+;Female;Post Secondary;404;0.7
Kenya;1985;15+;Female;Post Secondary;404;1.4
Kenya;1990;15+;Female;Post Secondary;404;2.4
Kenya;1995;15+;Female;Post Secondary;404;3.2
Kenya;2000;15+;Female;Post Secondary;404;3.9
Kenya;2005;15+;Female;Post Secondary;404;4.3
Kenya;2010;15+;Female;Post Secondary;404;4.8
Kenya;2015;15+;Female;Post Secondary;404;6.1
Kenya;2020;15+;Female;Post Secondary;404;7.4
Kiribati;1970;15+;Female;Post Secondary;296;0.1
Kiribati;1975;15+;Female;Post Secondary;296;0.1
Kiribati;1980;15+;Female;Post Secondary;296;0.2
Kiribati;1985;15+;Female;Post Secondary;296;0.3
Kiribati;1990;15+;Female;Post Secondary;296;0.6
Kiribati;1995;15+;Female;Post Secondary;296;0.9
Kiribati;2000;15+;Female;Post Secondary;296;1.2
Kiribati;2005;15+;Female;Post Secondary;296;1.5
Kiribati;2010;15+;Female;Post Secondary;296;1.9
Kiribati;2015;15+;Female;Post Secondary;296;2.5
Kiribati;2020;15+;Female;Post Secondary;296;3.3
Kuwait;1970;15+;Female;Post Secondary;414;1.8
Kuwait;1975;15+;Female;Post Secondary;414;3.1
Kuwait;1980;15+;Female;Post Secondary;414;4.2
Kuwait;1985;15+;Female;Post Secondary;414;5.7
Kuwait;1990;15+;Female;Post Secondary;414;6.9
Kuwait;1995;15+;Female;Post Secondary;414;9.5
Kuwait;2000;15+;Female;Post Secondary;414;11.1
Kuwait;2005;15+;Female;Post Secondary;414;13.2
Kuwait;2010;15+;Female;Post Secondary;414;15.3
Kuwait;2015;15+;Female;Post Secondary;414;18.3
Kuwait;2020;15+;Female;Post Secondary;414;19.9
