"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","PHL","Philippines","2013","2013",96.398,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","PHL","Philippines","2015","2015",98.18255,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MMR","Myanmar","1983","1983",85.78836,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MMR","Myanmar","2000","2000",93.92426,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MMR","Myanmar","2016","2016",80.01159,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TJK","Tajikistan","1989","1989",98.79109,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TJK","Tajikistan","2000","2000",99.68399,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","TJK","Tajikistan","2014","2014",99.82,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CPV","Cabo Verde","1990","1990",52.99862,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CPV","Cabo Verde","2000","2000",69.44456,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CPV","Cabo Verde","2012","2012",80.49622,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CPV","Cabo Verde","2015","2015",82.04222,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GUY","Guyana","2009","2009",87.25198,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GUY","Guyana","2014","2014",85.03461,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PNG","Papua New Guinea","2000","2000",63.44522,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PNG","Papua New Guinea","2010","2010",65.29,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MAC","China, Macao Special Administrative Region","1981","1981",86.21588,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MAC","China, Macao Special Administrative Region","2001","2001",87.77497,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MAC","China, Macao Special Administrative Region","2006","2006",90.72359,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MAC","China, Macao Special Administrative Region","2011","2011",93.73191,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MAC","China, Macao Special Administrative Region","2016","2016",95.03257,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","1981","1981",84.7322,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","1990","1990",89.82525,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2001","2001",92.97983,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2007","2007",95.15464,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",95.51199,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2011","2011",94.77022,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2015","2015",96.60522,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VEN","Venezuela (Bolivarian Republic of)","2016","2016",97.12709,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AFG","Afghanistan","1979","1979",30.30775,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AFG","Afghanistan","2011","2011",45.4171,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AFG","Afghanistan","2018","2018",55.47545,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CRI","Costa Rica","1984","1984",92.57713,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CRI","Costa Rica","2000","2000",95.08079,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CRI","Costa Rica","2011","2011",97.50041,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CRI","Costa Rica","2018","2018",97.92443,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COD","Democratic Republic of the Congo","2001","2001",54.0609,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COD","Democratic Republic of the Congo","2007","2007",46.10425,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COD","Democratic Republic of the Congo","2012","2012",62.91864,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COD","Democratic Republic of the Congo","2016","2016",66.49998,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","1998","1998",79.48218,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","2004","2004",84.68001,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","2008","2008",85.08267,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","2009","2009",82.7524,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","2014","2014",84.81415,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KHM","Cambodia","2015","2015",86.53244,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TKM","Turkmenistan","1995","1995",98.77832,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TKM","Turkmenistan","2014","2014",99.7,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MWI","Malawi","1987","1987",33.52302,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MWI","Malawi","1998","1998",53.99712,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MWI","Malawi","2010","2010",51.25197,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MWI","Malawi","2014","2014",55.13099,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MWI","Malawi","2015","2015",55.20411,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","PRK","Democratic People's Republic of Korea","2008","2008",99.99819,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","EST","Estonia","1989","1989",99.60148,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","EST","Estonia","2000","2000",99.76006,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","EST","Estonia","2011","2011",99.90948,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","JAM","Jamaica","1999","1999",85.87208,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","JAM","Jamaica","2014","2014",92.7,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ASM","American Samoa","1980","1980",97.34416,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GAB","Gabon","1993","1993",72.23367,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GAB","Gabon","2012","2012",82.2838,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GAB","Gabon","2018","2018",84.66716,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRN","Brunei Darussalam","1981","1981",68.84183,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRN","Brunei Darussalam","1991","1991",82.46136,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRN","Brunei Darussalam","2001","2001",90.16155,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRN","Brunei Darussalam","2011","2011",94.65248,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRN","Brunei Darussalam","2018","2018",96.30126,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","XDN","Sudan (pre-secession)","2000","2000",61.34587,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MMR","Myanmar","1983","1983",78.57041,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MMR","Myanmar","2000","2000",89.94176,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MMR","Myanmar","2016","2016",75.5512,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","1993","1993",91.06309,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","1996","1996",91.20716,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2004","2004",92.80378,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2005","2005",92.84866,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2006","2006",92.29968,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2007","2007",92.65179,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2008","2008",93.37818,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2009","2009",93.24469,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2010","2010",93.37233,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2011","2011",93.58053,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2014","2014",94.18625,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2015","2015",94.24505,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2016","2016",94.65385,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COL","Colombia","2018","2018",95.09251,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ABW","Aruba","2000","2000",97.07136,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ABW","Aruba","2010","2010",96.71978,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ABW","Aruba","2018","2018",97.81268,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","1999","1999",99.47242,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2007","2007",99.824,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2009","2009",99.84267,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2010","2010",99.85444,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2011","2011",99.85666,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2012","2012",99.85285,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2013","2013",99.86592,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2014","2014",99.86201,"+","National Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2015","2015",99.86263,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2016","2016",99.86405,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AZE","Azerbaijan","2017","2017",99.86375,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","YEM","Yemen","1994","1994",17.05956,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","YEM","Yemen","2004","2004",35,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NIC","Nicaragua","2001","2001",76.67713,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NIC","Nicaragua","2005","2005",78.00298,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NIC","Nicaragua","2015","2015",82.61455,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CUB","Cuba","2002","2002",99.79092,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CUB","Cuba","2012","2012",99.79988,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KGZ","Kyrgyzstan","1999","1999",98.13063,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KGZ","Kyrgyzstan","2009","2009",98.98121,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KGZ","Kyrgyzstan","2018","2018",99.49972,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CMR","Cameroon","1976","1976",54.62985,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CMR","Cameroon","2000","2000",79.19452,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CMR","Cameroon","2007","2007",78.94996,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CMR","Cameroon","2010","2010",78.32769,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CMR","Cameroon","2018","2018",82.62804,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GMB","Gambia","2000","2000",36.81773,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GMB","Gambia","2013","2013",41.95005,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GMB","Gambia","2015","2015",50.77797,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MRT","Mauritania","2000","2000",43.41736,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MRT","Mauritania","2007","2007",35.34843,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MRT","Mauritania","2017","2017",43.35439,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SLE","Sierra Leone","2004","2004",34.82679,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SLE","Sierra Leone","2013","2013",32.42617,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SLE","Sierra Leone","2018","2018",43.20633,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MNE","Montenegro","1981","1981",96.32053,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MNE","Montenegro","1991","1991",89.28209,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MNE","Montenegro","2003","2003",99.30319,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MNE","Montenegro","2011","2011",99.43121,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MNE","Montenegro","2018","2018",99.45047,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LVA","Latvia","1989","1989",99.4523,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LVA","Latvia","2000","2000",99.74657,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LVA","Latvia","2011","2011",99.8959,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LVA","Latvia","2018","2018",99.88931,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ASM","American Samoa","1980","1980",97.46996,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","1998","1998",56.9925,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","2004","2004",64.05099,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","2008","2008",70.8582,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","2009","2009",65.93125,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","2014","2014",71.7818,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","KHM","Cambodia","2015","2015",75.03387,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SRB","Serbia","2011","2011",96.74911,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SRB","Serbia","2016","2016",98.22828,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PLW","Palau","1980","1980",93.28738,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PLW","Palau","2013","2013",99.46721,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","PLW","Palau","2015","2015",96.81275,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MWI","Malawi","1987","1987",48.53665,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MWI","Malawi","1998","1998",64.13425,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MWI","Malawi","2010","2010",61.30972,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MWI","Malawi","2014","2014",65.14537,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MWI","Malawi","2015","2015",62.14354,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","XDN","Sudan (pre-secession)","2000","2000",71.58102,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KAZ","Kazakhstan","1989","1989",99.07195,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KAZ","Kazakhstan","1999","1999",99.7633,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KAZ","Kazakhstan","2009","2009",99.78625,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KAZ","Kazakhstan","2010","2010",99.82968,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","KAZ","Kazakhstan","2018","2018",99.82968,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGR","Bulgaria","2001","2001",97.70649,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGR","Bulgaria","2011","2011",97.9839,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","AGO","Angola","2001","2001",54.19449,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","AGO","Angola","2014","2014",53.40721,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ERI","Eritrea","2002","2002",65.39012,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ERI","Eritrea","2008","2008",75.07241,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ERI","Eritrea","2018","2018",84.37324,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AIA","Anguilla","1984","1984",95.08118,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","AIA","Anguilla","1994","1994",95.08118,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CUB","Cuba","1981","1981",97.84665,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CUB","Cuba","2002","2002",99.79907,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CUB","Cuba","2012","2012",99.75253,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SUR","Suriname","2004","2004",92.01633,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SUR","Suriname","2008","2008",95.49294,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SUR","Suriname","2010","2010",95.36479,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SUR","Suriname","2012","2012",94.86987,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SUR","Suriname","2018","2018",96.07404,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","1979","1979",9.53908,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","1992","1992",16.56524,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","2002","2002",23.30014,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","2006","2006",18.44291,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","2012","2012",22.09388,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BEN","Benin","2018","2018",31.07165,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ZWE","Zimbabwe","1982","1982",77.79417,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ZWE","Zimbabwe","1992","1992",83.51258,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ZWE","Zimbabwe","2011","2011",83.58271,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ZWE","Zimbabwe","2014","2014",88.69342,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ISR","Israel","1983","1983",94.9634,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","1990","1990",85.14575,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2000","2000",88.22786,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2011","2011",91.95172,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2012","2012",94.65241,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2013","2013",94.03689,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2014","2014",94.76538,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2015","2015",94.86117,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2016","2016",95.43586,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MUS","Mauritius","2018","2018",93.35735,"+","National Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SSD","South Sudan","2008","2008",19.18638,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SSD","South Sudan","2018","2018",28.86426,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","REU","Réunion","1982","1982",80.55671,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GUM","Guam","1980","1980",96.42065,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GUM","Guam","1990","1990",99.36915,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","1988","1988",59.1138,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","2002","2002",69.4309,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","2010","2010",67.8007,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","2012","2012",78.10059,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","TZA","United Republic of Tanzania","2015","2015",77.88723,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ANT","Netherlands Antilles","1992","1992",95.20979,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","1994","1994",18.51498,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","2004","2004",22.8,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","2005","2005",17.9772,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","2007","2007",28.92164,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ETH","Ethiopia","2017","2017",44.42338,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ISR","Israel","1983","1983",88.67472,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","1981","1981",17.97163,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","1991","1991",25.83898,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2001","2001",40.82335,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2007","2007",43.74085,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2011","2011",55.11944,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2012","2012",54.23604,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2013","2013",57.789,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2014","2014",57.86093,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2015","2015",62.25299,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2016","2016",69.89721,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2017","2017",70.0857,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BGD","Bangladesh","2018","2018",71.18194,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBR","Liberia","1984","1984",44.87932,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBR","Liberia","2007","2007",60.77481,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LBR","Liberia","2017","2017",62.69656,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBY","Libya","1984","1984",60.16439,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBY","Libya","1994","1994",76.5,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBY","Libya","2004","2004",86.1,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDA","Republic of Moldova","1989","1989",94.44448,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDA","Republic of Moldova","2000","2000",95.4923,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDA","Republic of Moldova","2012","2012",98.92425,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDA","Republic of Moldova","2014","2014",99.14042,,
